index,customerID,CustomerTitle,CustomerAge,Came_from_Paid_Acquisition?,# Months since first Purchase,InternetService,Has contacted CS,Has_MK_TV_Service?,PaymentMethod,LastPurchaseAmount,TotalPurchaseAmount,Churn
1671,1442-OKRJE,Mr,59,Yes,66.0,,No,Yes,Credit card,103.15,7031.3,No
1672,4737-AQCPU,Mr,42,Yes,72.0,,Yes,No,Credit card,72.1,5016.65,No
1673,9158-VCTQB,Mr,50,Yes,41.0,,Yes,Yes,Credit card,113.6,4594.95,Yes
1674,2808-CHTDM,Mr,63,Yes,23.0,,No,No,PayPal,25.1,611.45,No
1675,6311-UEUME,Ms,57,No,29.0,DSL,No,Yes,Credit card,78.9,2384.15,Yes
1676,0793-TWELN,Mr,53,No,4.0,,No,No,Credit card,80.15,319.85,No
1677,3283-WCWXT,Mr,68,Yes,6.0,,No,No,Credit card,25.4,153.3,No
1678,1060-ENTOF,Mr,49,Yes,67.0,,Yes,No,Credit card,105.4,7035.6,No
1679,0999-QXNSA,Mrs,56,No,7.0,,No,No,PayPal,45.75,344.2,No
1680,5451-MHQOF,Mr,63,Yes,56.0,,No,No,Credit card,24.45,1431.65,No
1681,4836-WNFNO,Mr,42,Yes,72.0,,No,No,PayPal,25.0,1849.2,No
1682,9225-BZLNZ,Mr,49,Yes,72.0,,No,Yes,PayPal,85.25,6083.1,No
1683,0354-VXMJC,Ms,59,Yes,23.0,,No,No,Bank transfer (automatic),19.6,426.65,No
1684,4422-QVIJA,Mr,50,No,35.0,,No,No,Credit card,50.15,1655.35,No
1685,9365-SRSZE,Mr,70,Yes,27.0,,No,No,Credit card,70.55,1943.9,No
1686,6839-ITVZJ,Mrs,65,Yes,26.0,,Yes,No,Credit card,60.05,1616.15,Yes
1687,8332-OSJDW,Mrs,58,Yes,12.0,,No,No,Credit card,26.4,314.95,No
1688,4735-BJKOU,Mr,70,No,40.0,,No,No,Bank transfer (automatic),20.15,804.85,No
1689,0274-JKUJR,Mrs,42,Yes,7.0,,No,Yes,Credit card,58.85,465.7,No
1690,5740-YHGTW,Mr,48,Yes,70.0,,No,Yes,Bank transfer (automatic),97.55,6669.05,No
1691,8917-SZTTJ,Mr,70,Yes,60.0,,No,No,Bank transfer (automatic),19.65,1161.75,No
1692,1696-MZVAU,Mrs,42,Yes,39.0,,No,No,Credit card,25.25,947.75,No
1693,7359-WWYJV,Mr,52,Yes,72.0,,Yes,Yes,Bank transfer (automatic),114.45,8375.05,No
1694,0375-HVGXO,Mr,52,No,1.0,,No,Yes,Credit card,34.7,34.7,Yes
1695,4906-ZHGPK,Mr,66,Yes,54.0,,Yes,Yes,Credit card,70.7,3770,No
1696,8593-WHYHV,Mr,44,No,3.0,,No,No,,85.3,264.8,Yes
1697,3795-GWTRD,Mrs,57,Yes,63.0,,Yes,Yes,Credit card,75.55,4707.85,No
1698,1298-PHBTI,Ms,55,Yes,71.0,,Yes,No,Credit card,84.8,6152.4,No
1699,6223-DHJGV,Mrs,43,No,42.0,,No,No,PayPal,20.65,958.1,No
1700,6961-MJKBO,,50,No,47.0,DSL,No,No,Credit card,20.45,943,No
1701,6097-EQISJ,Mrs,45,Yes,66.0,,No,Yes,Bank transfer (automatic),102.45,6615.15,Yes
1702,4423-YLHDV,Mr,69,Yes,21.0,Fiber optic,No,Yes,Credit card,104.4,2200.25,Yes
1703,8158-WPEZG,Mr,70,No,11.0,,Yes,No,Credit card,35.65,425.1,No
1704,0107-YHINA,Mrs,71,No,1.0,,No,Yes,Credit card,99.75,99.75,Yes
1705,4918-FYJNT,Mr,51,Yes,55.0,,Yes,No,Credit card,90.45,5044.8,No
1706,0727-BNRLG,Mr,53,No,69.0,,Yes,Yes,Credit card,97.65,6743.55,No
1707,4854-CIDCF,Mrs,44,No,3.0,,No,No,Credit card,73.85,196.4,No
1708,8640-SDGKB,Mr,48,No,4.0,,Yes,Yes,Bank transfer (automatic),74.4,299.7,Yes
1709,3280-MRDOF,Ms,44,No,30.0,DSL,Yes,Yes,PayPal,69.1,2093.9,No
1710,6435-SRWBJ,Mr,0,No,5.0,,Yes,No,Credit card,82.75,417.75,No
1711,9964-WBQDJ,Mrs,57,Yes,71.0,,No,No,Credit card,24.4,1725.4,No
1712,6303-KFWSL,Ms,51,No,29.0,,No,No,Credit card,55.25,1620.2,No
1713,1702-CCFNJ,,61,Yes,52.0,,Yes,No,Credit card,61.35,3169.55,No
1714,8932-CZHRQ,Mr,43,No,68.0,,No,No,Credit card,76.75,5233.25,No
1715,0386-CWRGM,Mr,63,Yes,46.0,,No,No,Credit card,19.4,967.85,No
1716,5515-RUGKN,Mrs,69,No,8.0,,No,No,Bank transfer (automatic),54.75,438.05,No
1717,0404-AHASP,Mr,61,Yes,72.0,,No,No,Bank transfer (automatic),19.7,1421.9,No
1718,7279-NMVJC,Ms,55,No,17.0,,No,No,Credit card,19.9,323.15,No
1719,2081-VEYEH,Ms,43,No,3.0,,Yes,Yes,Credit card,107.95,318.6,No
1720,6407-UTSLV,Mrs,63,No,2.0,,No,Yes,Credit card,83.8,163.7,No
1721,4116-TZAQJ,Mrs,65,No,9.0,,No,No,PayPal,74.25,639.65,Yes
1722,9060-HJJRW,Mr,44,No,51.0,,No,Yes,Credit card,56.4,2928.5,No
1723,2587-YNLES,Mrs,50,Yes,6.0,,No,No,Credit card,20.1,100.35,No
1724,7398-SKNQZ,Mrs,59,Yes,3.0,,No,Yes,Bank transfer (automatic),94.9,273.2,No
1725,5935-FCCNB,Mr,53,No,17.0,,No,Yes,Credit card,94.2,1608.15,No
1726,1958-RNRKS,Mr,44,Yes,30.0,,No,No,Credit card,49.9,1441.95,No
1727,5136-RGMZO,Mr,44,No,31.0,,Yes,Yes,PayPal,71.05,2168.15,No
1728,8345-MVDYC,Mr,69,No,45.0,,Yes,Yes,Credit card,81.65,3618.7,No
1729,8226-BXGES,Ms,43,Yes,64.0,Fiber optic,No,No,PayPal,89.45,5692.65,No
1730,3877-JRJIP,Mrs,51,No,1.0,,No,Yes,PayPal,59.85,59.85,Yes
1731,8375-DKEBR,Mr,58,No,1.0,,No,No,,69.6,69.6,Yes
1732,9705-IOVQQ,Mrs,46,Yes,61.0,,No,Yes,Credit card,99.0,5969.3,No
1733,1015-OWJKI,Mr,71,No,1.0,,No,No,Credit card,19.05,19.05,No
1734,7511-YMXVQ,Mr,68,No,9.0,,No,Yes,Credit card,45.4,418.8,Yes
1735,2040-XBAVJ,Mr,62,Yes,72.0,,Yes,Yes,Credit card,114.45,8100.55,No
1736,7551-JOHTI,Mrs,43,No,1.0,,No,No,Credit card,19.5,19.5,Yes
1737,8887-IPQNC,Mr,58,Yes,7.0,,No,No,Credit card,44.25,313.45,No
1738,8646-JCOMS,Mrs,50,Yes,66.0,,Yes,No,Credit card,90.55,6130.95,No
1739,9804-ICWBG,Mr,70,No,1.0,,No,No,Credit card,69.9,69.9,Yes
1740,1222-KJNZD,Mr,52,Yes,40.0,,No,No,Credit card,20.4,745.3,No
1741,0106-GHRQR,Mrs,58,No,16.0,DSL,No,No,Credit card,71.4,1212.1,No
1742,5318-IXUZF,Mrs,61,No,2.0,,No,Yes,Credit card,87.15,183.75,Yes
1743,3768-VHXQO,Mr,49,Yes,67.0,,No,No,Credit card,24.85,1583.5,No
1744,8952-WCVCD,Mrs,60,Yes,41.0,,No,Yes,Credit card,104.45,4162.05,No
1745,2418-TPEUN,Mrs,49,Yes,56.0,,No,No,Credit card,19.8,1119.9,No
1746,3963-RYFNS,Mr,48,No,72.0,,Yes,Yes,Credit card,116.45,8013.55,No
1747,3198-VELRD,Mr,47,Yes,3.0,,No,No,Credit card,84.75,264.85,Yes
1748,8540-ZQGEA,Mr,64,Yes,54.0,,No,No,Credit card,20.05,1102.4,No
1749,1320-REHCS,Mr,71,No,52.0,,Yes,Yes,Credit card,110.75,5832,No
1750,4137-JOPHL,,63,No,50.0,,Yes,No,Credit card,89.7,4304.5,No
1751,9436-ZBZCT,Mrs,52,No,14.0,,Yes,Yes,Credit card,89.95,1178.4,Yes
1752,7801-CEDNV,Mrs,65,Yes,27.0,,No,No,PayPal,48.7,1421.75,No
1753,2057-BOYKM,Mr,57,Yes,72.0,,Yes,No,Credit card,96.6,6827.5,No
1754,3658-QQJYD,Mr,56,No,62.0,,No,Yes,Bank transfer (automatic),74.3,4698.05,No
1755,1803-BGNBD,Mrs,69,No,12.0,,Yes,No,Credit card,54.3,654.5,No
1756,0134-XWXCE,Mrs,52,No,44.0,,Yes,Yes,Credit card,74.85,3268.05,No
1757,6950-TWMYB,Mr,52,Yes,54.0,,Yes,No,Credit card,79.95,4362.05,No
1758,5848-FHRFC,Mr,65,No,68.0,,No,No,Credit card,20.05,1386.9,No
1759,2243-FNMMI,Mr,63,No,20.0,,No,No,Credit card,19.4,415.4,No
1760,2511-MORQY,Mrs,51,Yes,50.0,,No,No,Credit card,54.9,2614.1,No
1761,5356-KZCKT,Mrs,65,No,58.0,,No,No,Credit card,24.45,1513.6,No
1762,9470-XCCEM,Mr,61,Yes,35.0,,No,Yes,Bank transfer (automatic),89.65,3161.6,No
1763,6519-CFDBX,Mrs,44,No,2.0,,No,No,Credit card,45.4,80.95,No
1764,3902-MIVLE,Mr,64,Yes,63.0,,Yes,No,,75.7,4676.7,No
1765,0409-WTMPL,Mr,48,Yes,58.0,,No,Yes,Bank transfer (automatic),110.65,6526.65,No
1766,8763-KIAFH,Mr,59,Yes,27.0,,No,No,Credit card,20.55,583.3,No
1767,3669-WHAFY,Ms,44,Yes,71.0,,Yes,Yes,PayPal,115.15,8078.1,No
1768,3055-VTCGS,Mr,48,No,63.0,,No,No,Credit card,58.55,3503.5,No
1769,3144-KMTWZ,Mrs,42,Yes,71.0,,No,No,Credit card,93.25,6669.45,No
1770,7279-BUYWN,Mr,43,No,41.0,,No,Yes,Bank transfer (automatic),113.2,4689.5,Yes
1771,7156-MHUGY,Mrs,49,No,13.0,,No,Yes,Bank transfer (automatic),90.5,1201.15,Yes
1772,7198-GLXTC,Mr,42,No,2.0,,No,Yes,Bank transfer (automatic),79.0,143.65,Yes
1773,2007-QVGAW,Mrs,69,Yes,68.0,,No,No,Bank transfer (automatic),19.35,1292.65,No
1774,5207-PLSTK,Mr,69,Yes,1.0,,No,No,PayPal,48.75,48.75,No
1775,2307-FYNNL,Mrs,69,No,65.0,,Yes,Yes,,109.05,7108.2,No
1776,5605-XNWEN,Mr,47,Yes,72.0,,No,No,Credit card,25.0,1802.55,No
1777,2155-AMQRX,Mrs,52,No,28.0,,Yes,No,Credit card,54.9,1505.15,No
1778,6181-AXXYF,Mr,57,Yes,72.0,,No,No,Credit card,24.75,1859.1,No
1779,5091-HFAZW,Mr,68,No,2.0,,No,Yes,Credit card,91.15,168.5,No
1780,0516-VRYBW,Mrs,48,No,18.0,,No,No,Credit card,20.15,390.85,Yes
1781,2519-LBNQL,Mrs,44,Yes,60.0,,No,Yes,Bank transfer (automatic),104.35,6339.45,No
1782,8623-ULFNQ,Mr,61,No,26.0,,Yes,No,Bank transfer (automatic),66.05,1652.4,No
1783,8380-PEFPE,Mrs,44,No,1.0,,No,No,Credit card,71.65,71.65,Yes
1784,5687-DKDTV,Mr,70,No,4.0,,No,No,Credit card,20.35,77.5,Yes
1785,1568-LJSZU,Mr,70,Yes,68.0,,Yes,Yes,Credit card,92.2,6392.85,No
1786,7530-HDYDS,Mrs,52,No,38.0,,Yes,No,Credit card,84.25,3264.5,Yes
1787,7789-HKSBS,Mrs,52,Yes,42.0,,No,Yes,Bank transfer (automatic),105.2,4599.15,No
1788,7416-CKTEP,Mr,61,Yes,57.0,,No,No,PayPal,19.6,1134.25,No
1789,2586-CWXVV,Mrs,69,Yes,54.0,,No,No,Credit card,30.4,1621.35,No
1790,3096-IZETN,Mrs,49,No,12.0,,No,No,Credit card,78.1,947.3,Yes
1791,2348-KCJLT,Mrs,58,Yes,44.0,,No,No,Credit card,61.5,2722.2,No
1792,8401-EMUWF,Mr,47,Yes,42.0,,No,Yes,,69.4,3058.3,No
1793,4193-IBKSW,Mr,57,Yes,72.0,,No,No,Bank transfer (automatic),24.75,1769.6,No
1794,5377-NDTOU,Mr,50,Yes,71.0,,Yes,Yes,Bank transfer (automatic),91.05,6293.75,No
1795,5922-ABDVO,Mr,44,Yes,19.0,DSL,No,No,Credit card,89.65,1761.05,Yes
1796,2474-LCNUE,Ms,62,Yes,23.0,,Yes,Yes,PayPal,73.65,1642.75,No
1797,0839-QNXME,Mr,68,No,30.0,,No,No,Credit card,19.4,578.5,No
1798,3506-OVLKD,Mr,62,No,35.0,,No,No,Credit card,26.2,954.9,No
1799,9172-ANCRX,Mr,43,No,10.0,,No,Yes,PayPal,98.7,973.25,Yes
1800,6650-VJONK,Mr,60,No,1.0,,No,No,Credit card,43.85,43.85,No
1801,2178-PMGCJ,Mrs,53,No,22.0,,No,No,Credit card,69.7,1490.4,No
1802,7492-TAFJD,Mr,66,Yes,7.0,,No,No,Credit card,38.55,280,No
1803,2773-MADBQ,Mr,68,No,36.0,,Yes,No,Credit card,53.1,1901.25,No
1804,6016-LVTJQ,Ms,43,Yes,34.0,,No,No,,20.65,716.4,No
1805,7860-KSUGX,Ms,57,Yes,72.0,,No,No,Bank transfer (automatic),64.45,4720,No
1806,8966-KZXXA,Mrs,51,Yes,36.0,,No,No,Credit card,25.1,930.95,No
1807,6910-HADCM,Mrs,64,No,1.0,,No,No,Credit card,76.35,76.35,Yes
1808,4816-LXZYW,Mr,45,No,23.0,,No,No,Credit card,79.15,1676.95,Yes
1809,9606-PBKBQ,Mr,48,Yes,32.0,,No,No,Credit card,85.0,2642.05,Yes
1810,5149-QYTTU,Mr,66,Yes,71.0,,Yes,No,Credit card,95.15,6770.85,No
1811,2070-XYMFH,Mrs,59,No,23.0,,No,No,Credit card,79.35,1835.3,No
1812,2085-BOJKI,Mr,44,Yes,17.0,,No,Yes,Credit card,96.65,1588.25,No
1813,0817-HSUSE,Mr,66,No,1.0,,Yes,Yes,Bank transfer (automatic),75.5,75.5,No
1814,5442-PPTJY,Mr,68,Yes,12.0,,No,No,Bank transfer (automatic),19.7,258.35,No
1815,1927-QEWMY,Mr,49,Yes,72.0,,No,No,Credit card,20.5,1502.25,No
1816,1663-MHLHE,Mr,59,No,1.0,,No,No,Credit card,19.2,19.2,No
1817,5663-QBGIS,Mr,66,Yes,72.0,,No,Yes,Credit card,98.35,6929.4,No
1818,4450-MDZFX,Mrs,56,Yes,60.0,,No,No,Credit card,74.35,4453.3,No
1819,6701-DHKWQ,Mrs,48,Yes,61.0,,Yes,Yes,Credit card,51.35,3244.4,No
1820,7554-AKDQF,Mr,42,Yes,6.0,,No,No,Credit card,45.65,323.45,No
1821,3536-IQCTX,Mrs,54,Yes,32.0,,No,No,Credit card,85.3,2661.1,Yes
1822,4911-BANWH,Mr,63,No,31.0,,No,Yes,,86.55,2697.4,Yes
1823,8496-EJAUI,Mr,50,No,19.0,,No,No,Credit card,73.85,1424.5,Yes
1824,0794-YVSGE,Mr,58,Yes,72.0,,No,No,Credit card,20.3,1401.15,No
1825,5423-BHIXO,Mr,71,No,32.0,,No,No,PayPal,54.2,1739.6,No
1826,6908-VVYHM,Mr,50,Yes,65.0,,No,No,,90.65,5931,No
1827,2959-EEXWB,Mr,53,Yes,45.0,,No,Yes,Credit card,50.9,2333.85,No
1828,1839-UMACK,Ms,45,No,42.0,,No,No,Credit card,25.05,949.85,No
1829,3030-YDNRM,Mr,61,No,8.0,,No,No,PayPal,74.85,572.45,No
1830,7321-KKSDU,Mrs,63,No,32.0,,No,No,Credit card,20.5,696.8,No
1831,3402-XRIUO,Mr,71,Yes,22.0,,Yes,No,PayPal,63.55,1381.8,No
1832,3132-TVFDZ,Ms,70,Yes,57.0,,No,Yes,,44.85,2572.95,Yes
1833,8286-AFUYI,Mrs,43,No,1.0,,No,No,,47.95,47.95,No
1834,8080-DDEMJ,Mrs,65,No,1.0,DSL,No,No,PayPal,45.1,45.1,Yes
1835,8356-WUAOJ,Mr,65,Yes,1.0,,No,No,Credit card,45.0,45,No
1836,6365-MTGZX,Ms,55,No,24.0,,Yes,Yes,Credit card,96.0,2122.45,Yes
1837,1349-WXNGG,Ms,66,No,1.0,,No,No,,20.05,20.05,Yes
1838,8058-DMYRU,Ms,56,No,54.0,,No,No,Credit card,90.05,4931.8,No
1839,9350-ZXYJC,Mr,50,No,4.0,,No,No,Credit card,25.3,116.95,No
1840,6990-YNRIO,Mr,62,Yes,65.0,,Yes,Yes,PayPal,108.65,6937.95,Yes
1841,8958-JPTRR,Mrs,67,Yes,56.0,,No,No,Credit card,24.3,1261.7,No
1842,6959-GQEGV,Mrs,52,No,45.0,,No,Yes,Credit card,75.95,3273.8,No
1843,3173-WSSUE,Mrs,63,Yes,71.0,,No,No,Credit card,19.7,1415.85,No
1844,1265-HVPZB,Mr,0,Yes,59.0,,No,Yes,Credit card,66.4,3958.2,No
1845,4115-UMJFQ,Mr,50,No,69.0,,No,No,Credit card,35.75,2492.25,No
1846,7369-TRPFD,Mr,58,No,19.0,,No,No,Credit card,18.8,279.2,No
1847,1098-KFQEC,,62,Yes,55.0,,No,No,Credit card,19.4,1083,No
1848,7190-XHTWJ,Mrs,45,No,38.0,,No,No,PayPal,19.3,755.5,No
1849,0621-TWIEM,Mr,47,No,10.0,,No,No,Credit card,45.55,402.6,Yes
1850,3537-RYBHH,Mrs,66,Yes,47.0,,No,No,,67.45,3252,No
1851,2485-ITVKB,Mrs,51,Yes,2.0,,No,No,Credit card,35.1,68.75,Yes
1852,3669-OYSJI,Mrs,54,No,1.0,,No,No,Bank transfer (automatic),46.2,46.2,Yes
1853,1612-EOHDH,Mr,62,No,1.0,,No,No,Credit card,45.15,45.15,Yes
1854,6702-OHFWR,Ms,53,No,1.0,,No,No,,43.3,43.3,Yes
1855,5296-BFCYD,Ms,43,Yes,46.0,,No,No,Credit card,20.1,936.85,No
1856,4510-PYUSH,Mr,57,No,38.0,,No,No,PayPal,57.15,2250.65,Yes
1857,9359-JANWS,Mr,56,Yes,65.0,,Yes,No,Credit card,58.9,3857.1,No
1858,7517-SAWMO,Mrs,51,Yes,19.0,,No,No,Credit card,73.2,1441.1,Yes
1859,4143-HHPMK,Ms,43,No,52.0,,No,No,,85.35,4338.6,Yes
1860,3279-DYZQM,Ms,53,Yes,71.0,,No,No,Bank transfer (automatic),19.45,1378.45,No
1861,7054-LGEQW,Mr,46,No,1.0,,No,No,Credit card,45.95,45.95,Yes
1862,0523-VNGTF,Mr,66,No,52.0,,Yes,Yes,Credit card,50.5,2566.3,No
1863,9575-IWCAZ,Ms,70,Yes,6.0,,No,No,Bank transfer (automatic),25.1,171,No
1864,7105-MXJLL,Mr,53,Yes,26.0,DSL,No,No,Credit card,60.7,1597.4,No
1865,7064-FRRSW,Mr,0,No,48.0,,No,Yes,Credit card,99.0,4744.35,No
1866,7940-UQQUG,Ms,58,Yes,64.0,,Yes,Yes,Bank transfer (automatic),104.4,6721.6,No
1867,0923-PNFUB,Mr,56,No,3.0,,No,Yes,Bank transfer (automatic),83.75,247.25,Yes
1868,3961-SXAXY,Ms,71,No,1.0,,No,No,Credit card,44.05,44.05,No
1869,7010-BRBUU,Mrs,45,Yes,72.0,,No,No,Bank transfer (automatic),24.1,1734.65,No
1870,3566-HJGPK,Mr,64,No,1.0,,No,No,PayPal,45.55,45.55,No
1871,3062-ICYZQ,Mr,50,Yes,51.0,,No,No,Credit card,93.8,4539.35,No
1872,9938-PRCVK,Mrs,51,Yes,41.0,,No,No,PayPal,19.7,804.25,No
1873,0973-KYVNF,Mr,65,Yes,72.0,,No,Yes,,70.65,5011.15,No
1874,5129-HHMZC,Mrs,52,Yes,43.0,,Yes,Yes,Credit card,86.45,3574.5,No
1875,9637-CDTKZ,Mr,55,Yes,72.0,,Yes,Yes,Credit card,114.1,8086.4,No
1876,3946-JEWRQ,Mrs,66,Yes,47.0,,No,Yes,Credit card,95.2,4563,No
1877,7873-CVMAW,Mr,43,No,72.0,,Yes,Yes,Credit card,88.55,6362.35,No
1878,0463-WZZKO,Mr,51,No,3.0,DSL,No,No,PayPal,20.75,67.1,No
1879,3494-JCHRQ,Mr,59,No,1.0,,No,No,Credit card,70.05,70.05,Yes
1880,6474-FVJLC,Mrs,52,No,2.0,,No,No,Credit card,86.0,165.45,Yes
1881,4524-QCSSM,Mrs,64,No,26.0,,No,No,Credit card,44.65,1156.55,No
1882,5832-EXGTT,Mr,61,Yes,29.0,,No,No,,60.2,1834.15,No
1883,8840-DQLGN,Mr,71,Yes,35.0,,Yes,Yes,Credit card,100.5,3653.35,Yes
1884,2039-JONDJ,Mr,44,No,27.0,,No,No,PayPal,55.45,1477.65,No
1885,7217-JYHOQ,Mr,55,Yes,24.0,,Yes,No,Credit card,70.3,1706.45,No
1886,6695-FRVEC,Mr,44,Yes,67.0,DSL,Yes,No,Credit card,60.4,3953.7,No
1887,4547-LYTDD,Mr,54,No,16.0,,No,No,Credit card,72.65,1194.3,Yes
1888,9894-QMIMJ,Mr,57,No,23.0,,No,No,Credit card,55.8,1327.85,No
1889,8069-YQQAJ,Ms,58,No,14.0,,No,No,Credit card,31.1,419.7,No
1890,6770-XUAGN,,51,Yes,1.0,,No,No,PayPal,21.0,21,Yes
1891,4193-ORFCL,Mr,68,No,1.0,,No,No,Credit card,45.1,45.1,Yes
1892,1636-NTNCO,Mr,49,No,4.0,,No,Yes,,50.95,207.35,No
1893,3466-WAESX,Mr,48,No,16.0,,No,No,Credit card,69.1,1083.7,No
1894,9281-PKKZE,Mr,42,Yes,46.0,,No,Yes,Credit card,43.95,2007.85,No
1895,3638-VBZTA,Mr,48,No,68.0,,Yes,Yes,Bank transfer (automatic),86.5,5882.75,No
1896,7459-IMVYU,Mr,70,No,38.0,,Yes,No,Credit card,69.95,2657.55,No
1897,7776-QWNFX,Mr,0,Yes,30.0,,No,No,Credit card,50.4,1527.5,Yes
1898,6689-TCZHQ,Mrs,67,No,5.0,,No,No,Credit card,78.95,378.4,Yes
1899,8563-OYMQY,Mr,42,No,17.0,,No,No,Credit card,90.95,1612.2,No
1900,0754-EEBDC,Mrs,60,Yes,4.0,,No,No,Credit card,19.9,76.65,No
1901,5777-ZPQNC,Mrs,69,No,12.0,,No,No,Credit card,20.15,260.7,No
1902,1951-IEYXM,Mrs,58,Yes,72.0,,Yes,Yes,Bank transfer (automatic),90.6,6441.85,No
1903,3318-NMQXL,,70,No,3.0,,No,Yes,Credit card,92.0,266.8,No
1904,3143-ILDAL,Mrs,56,No,56.0,,Yes,No,Credit card,94.45,5124.6,Yes
1905,1022-RKXDR,Mr,49,No,41.0,,No,No,Credit card,24.85,962.25,No
1906,2361-FJWNO,Ms,69,No,40.0,,Yes,No,,36.0,1382.9,No
1907,2272-UOINI,Mrs,56,No,7.0,,Yes,Yes,Credit card,78.5,571.05,No
1908,8232-UTFOZ,Mrs,55,No,69.0,,No,No,Credit card,19.95,1399.35,No
1909,3750-YHRYO,,57,Yes,7.0,,No,No,Credit card,20.65,150,No
1910,6637-KYRCV,Mr,53,Yes,5.0,,No,No,,30.5,167.2,No
1911,5668-MEISB,Ms,56,Yes,72.0,,Yes,Yes,Credit card,106.1,7657.4,No
1912,0129-QMPDR,Mrs,67,Yes,44.0,,No,No,Credit card,20.5,865.05,No
1913,7188-CBBBA,Mr,49,No,65.0,,No,Yes,Credit card,95.5,6153.85,No
1914,5356-CSVSQ,Mrs,68,No,3.0,,Yes,Yes,Credit card,64.6,174.2,No
1915,3221-CJMSG,Mrs,44,No,24.0,,Yes,No,,51.1,1269.6,No
1916,4720-VSTSI,Mrs,49,No,44.0,,No,No,Bank transfer (automatic),84.8,3862.55,Yes
1917,3219-JQRSL,Mr,63,Yes,72.0,,Yes,Yes,,89.1,6352.4,No
1918,2801-NISEI,Mr,67,No,24.0,,Yes,No,Bank transfer (automatic),54.95,1348.5,No
1919,3946-MHCZW,Mrs,54,No,1.0,Fiber optic,No,No,Credit card,50.9,50.9,Yes
1920,4623-ZKHLY,Mr,50,Yes,22.0,,No,No,Credit card,20.45,471.55,No
1921,6732-VAILE,Ms,64,Yes,70.0,,Yes,Yes,Credit card,85.95,5931.75,No
1922,8201-AAXCB,Mr,61,Yes,25.0,,No,Yes,Credit card,60.35,1404.65,No
1923,7696-CFTAT,Ms,68,Yes,37.0,,No,No,Credit card,19.8,726.1,No
1924,1845-CSBRZ,Ms,49,Yes,22.0,,No,Yes,Credit card,85.35,1961.6,No
1925,2123-VSCOT,Ms,48,Yes,59.0,,Yes,Yes,PayPal,72.1,4194.85,No
1926,6651-AZVTJ,Mr,54,Yes,49.0,,No,Yes,Credit card,99.8,4872.45,Yes
1927,4566-GOLUK,Mr,56,Yes,47.0,,Yes,Yes,Credit card,107.35,5118.95,Yes
1928,2484-DGXPZ,Ms,47,Yes,31.0,,No,No,Credit card,19.55,658.95,Yes
1929,2018-QKYGT,,53,Yes,1.0,,No,No,Bank transfer (automatic),81.05,81.05,No
1930,2792-VPPET,Mr,44,No,3.0,,No,No,Credit card,20.5,76.95,No
1931,7409-JURKQ,Mr,60,Yes,53.0,,Yes,Yes,Credit card,111.8,5809.75,No
1932,3247-MHJKM,Mr,43,No,1.0,,No,No,PayPal,20.2,20.2,No
1933,1964-SVLEA,Mrs,62,No,20.0,,No,No,Credit card,19.7,415.9,No
1934,4587-NUKOX,Mrs,68,No,3.0,,No,No,Credit card,79.1,246.5,Yes
1935,7297-DVYGA,Mr,59,No,51.0,,No,No,Bank transfer (automatic),19.85,996.95,No
1936,2239-CGBUZ,Mr,65,Yes,51.0,,Yes,No,,60.5,3145.15,No
1937,0854-UYHZD,Mr,63,Yes,13.0,,No,No,Bank transfer (automatic),19.55,265.3,No
1938,7243-LCGGZ,Mr,53,No,1.0,,No,No,Bank transfer (automatic),20.9,20.9,No
1939,8267-KFGYD,Mr,44,No,1.0,,No,No,Credit card,21.05,21.05,No
1940,4890-VMUAV,Mrs,50,No,63.0,,Yes,No,Credit card,71.5,4576.3,No
1941,9261-WDCAF,Mrs,42,No,3.0,,No,No,Credit card,54.65,189.1,No
1942,3764-MNMOI,Mrs,56,No,46.0,,No,No,Bank transfer (automatic),19.2,908.15,No
1943,7442-YGZFK,Mr,51,No,1.0,,No,No,Credit card,49.8,49.8,No
1944,0420-BWTPW,Mr,66,No,8.0,,No,No,Credit card,25.5,215.2,Yes
1945,8229-BUJHX,Mr,56,Yes,71.0,,No,No,Credit card,20.5,1500.95,No
1946,7449-HVPIV,Mr,55,Yes,55.0,,No,Yes,Credit card,90.4,5099.15,No
1947,5504-WSIUR,Mr,65,No,70.0,,Yes,No,Credit card,90.25,6385.95,No
1948,8183-ONMXC,Mr,45,No,2.0,,No,No,Credit card,80.75,159.45,Yes
1949,8466-PZBLH,Mr,51,Yes,67.0,,Yes,Yes,Credit card,104.6,6885.75,No
1950,9614-RMGHA,Mr,48,Yes,65.0,,No,Yes,Credit card,91.85,5940.85,Yes
1951,8735-IJJEG,Mr,43,Yes,14.0,,No,No,Credit card,50.2,668.85,No
1952,0564-MUUQK,Mrs,44,Yes,20.0,,Yes,No,Bank transfer (automatic),95.5,1916.2,No
1953,5054-IEXZT,Mrs,68,No,1.0,,No,No,Credit card,75.35,75.35,Yes
1954,5834-ASPWA,Mr,69,No,1.0,,No,No,Credit card,75.45,75.45,Yes
1955,0701-RFGFI,Mrs,42,Yes,49.0,,No,Yes,Credit card,95.4,4613.95,No
1956,0019-EFAEP,Mr,42,No,72.0,,No,Yes,Credit card,101.3,7261.25,No
1957,5619-PTMIK,Mr,60,Yes,46.0,,No,No,Credit card,53.1,2459.8,No
1958,3737-XBQDD,Ms,50,No,24.0,,No,No,Credit card,84.85,2048.8,No
